name,stock,year,KOSPI,fnd_year,fiscal,ind,big4,forn,own,c_asset,inv,asset,sales,cogs,dep,tax,rec,ni,ocf,cash,tan,land,cip,intan,liab,c_liab,pti,total,equit,lag_asset,lag_liab,lag_equit,lag_sales,lag_total,lag1_ni,lag_c_asset,lag_c_liab,SIZE,LEV,CUR,GRW,ROA,ROE,CFO,PPE,AGE,INVREC,MB,TQ,LOSS,GETR,CETR,GETR3,CETR3,GETR5,CETR5,TSTA,TSDA,A_GETR,A_CETR,A_GETR3,A_CETR3,A_GETR5,A_CETR5
태웅로직스,124560,2023,0,1996,12,52,0,0.0097,0.3876,1.91E+11,0,3.42E+11,6.03E+11,5.40E+11,1364613000,931851000,72552227000,21096818000,-2176951000,15478589000,84867310000,22572625000,11630985000,0.020013281,1.40E+11,1.25E+11,27969105000,1.34E+11,2.02E+11,3.24E+11,1.31E+11,1.93E+11,1.18E+12,1.68E+11,83146305000,2.17E+11,1.19E+11,26.50413364,0.404431068,1.815045872,-0.487789374,0.065105544,0.109316555,-0.00671815,0.156350011,3.33220451,0.223898797,0.665751129,0.802547599,0,0.245709936,0.628227932,0.234172747,0.16013726,0.241715947,0.226684599,-0.19253997,-0.188158915,0.016757882,0.407530767,-0.058491185,-0.033314934,-0.006873102,-0.026989683
태웅로직스,124560,2024,0,1996,12,52,0,0.0139,0.3889,2.32E+11,0,4.11E+11,7.47E+11,6.78E+11,2067733000,1042503000,1.22E+11,22280181000,19755228000,22847170000,1.10E+11,22562337000,6081857000,0.024166476,1.91E+11,1.54E+11,29847066000,1.11E+11,2.20E+11,3.42E+11,1.40E+11,2.02E+11,6.03E+11,1.34E+11,21096818000,1.91E+11,1.25E+11,26.55774537,0.409265316,1.522620407,0.239103442,0.065168309,0.11031739,0.05778296,0.239372851,3.36729583,0.358122119,0.504502617,0.734605174,0,0.253521904,0.282523616,0.231988123,0.328628581,0.243096162,0.235422935,-0.088116049,-0.069585537,0.008284461,0.055186272,0.000690357,-0.033675159,0.003444437,-0.124378002
아모그린텍,125210,2022,0,2004,12,26,0,0.0168,0.5194,62826693000,19230414000,1.43E+11,1.42E+11,1.13E+11,395770000,0,29849836000,11415403000,12856034000,6903287000,63404231000,20048408000,907815000,0.07706031,87250893000,59130863000,7754031000,1.95E+11,55894423000,1.14E+11,72266111000,42028913000,1.22E+11,1.96E+11,2684870000,61522968000,54162512000,25.46204887,0.632276966,1.135895765,0.16434093,0.09987664,0.271608333,0.112481135,0.371389817,2.944438979,0.429417207,3.482673039,1.969417518,0,0,0.010729258,0,0,0,0.017938344,-0.353546358,-0.402445673,-0.15166922,-0.133040536,-0.167267364,-0.17235346,-0.179641389,-0.185080646
아모그린텍,125210,2023,0,2004,12,26,0,0.0147,0.4709,85616930000,24349749000,1.73E+11,1.48E+11,1.14E+11,389935000,0,37636208000,13021008000,8440112000,11417928000,63879032000,20048408000,1068715000,0.080372885,1.04E+11,85341915000,9960803000,2.00E+11,68772919000,1.43E+11,87250893000,55894423000,1.42E+11,1.95E+11,11415403000,62826693000,59130863000,25.68712615,0.609526706,1.062502555,0.038497454,0.090963563,0.232957195,0.058961845,0.29873076,2.995732274,0.433028189,2.912061941,1.762283022,0,0,0.123839012,0,0.00892847,0,0.063219346,-0.318943296,-0.327926289,-0.15166922,-0.019930783,-0.167267364,-0.16342499,-0.179641389,-0.139799644
아모그린텍,125210,2024,0,2004,12,26,0,0.0157,0.46,80432217000,24903021000,1.75E+11,1.29E+11,99573466000,473658000,0,33980907000,2854473000,9133055000,15709573000,63408842000,20048408000,511967000,0.06802637,1.04E+11,78520786000,4029980000,96836000000,71137649000,1.73E+11,1.04E+11,68772919000,1.48E+11,2.00E+11,13021008000,85616930000,85341915000,25.87369547,0.601329326,1.003222508,-0.128960009,0.016547134,0.041505771,0.052943531,0.248388864,3.044522438,0.341345047,1.361248247,1.146847608,0,0.291690281,0.204013668,0,0.074329288,0,0.091569696,-0.229883873,-0.276164099,0.140021061,0.060243873,-0.167267364,-0.098024172,-0.179641389,-0.111449293
비나텍,126340,2021,0,1999,12,28,0,0.0129,0.3501,31343755000,7356273000,98115988000,48923179000,36541930000,254054000,0,12731889000,5845790000,566449000,4003180000,37629936000,14318496000,11566567000,0.00633863,46370435000,22948624000,6110753000,2.63E+11,51745553000,85529363000,38633158000,46896205000,46690215000,2.81E+11,3174475000,44663811000,21969955000,25.17212558,0.451694677,2.03294959,0.047825096,0.06834834,0.124653797,0.00662286,0.137319776,3.135494216,0.234868603,5.083006843,3.153343724,0,0.043360286,0.025634484,0.121900125,0.0174756,0.095451275,0.020223163,-0.576053989,-0.567204913,-0.105067325,-0.130856567,-0.027065055,-0.137802255,-0.072797858,-0.193660065
비나텍,126340,2022,0,1999,12,28,0,0.0222,0.3085,44921040000,5237111000,1.26E+11,70608754000,56379866000,288428000,0,17334979000,5899609000,7101655000,10538564000,44357774000,14318496000,5387076000,0.010356752,69631210000,42167777000,2528042000,2.29E+11,56487148000,98115988000,46370435000,51745553000,48923179000,2.63E+11,5845790000,31343755000,22948624000,25.30941617,0.472608348,1.365822848,0.443257684,0.060128926,0.114011904,0.072380202,0.251255708,3.17805383,0.230055167,4.059967765,2.37052888,0,0,0.055858249,0.006024177,0.036819776,0,0.024580682,-0.468233632,-0.490191898,-0.193081567,-0.147619062,-0.186591282,-0.185835281,-0.211730006,-0.208935063
현대퓨처넷,126560,2011,1,1992,12,61,1,0.0704,0.5198,73549830000,0,4.23E+11,38149071000,19077487000,163634000,782164000,4323193000,12625512000,19179472000,7167579000,20302100000,0,165479000,0.000536518,72130293000,69992581000,15164277000,2.27E+11,3.51E+11,4.35E+11,96861264000,3.38E+11,35997071000,2.97E+11,8898885000,87870285000,93979401000,26.79789517,0.222829218,0.934995159,0.059782642,0.029044975,0.037372705,0.044122352,0.046324272,2.995732274,0.0099455,0.649008784,0.708909072,0,0.167417543,0,0.183648274,0,0.239145586,0,0.050678649,0.039281369,-0.055374993,-0.179444671,-0.057423809,-0.206934674,0.016639711,-0.189040471
현대퓨처넷,126560,2012,1,1992,12,61,1,0.1456,0.5198,21115558000,0,3.92E+11,41574611000,19361126000,114866000,848142000,4633072000,24711664000,31530963000,3783458000,17912289000,0,59083000,0.000649127,16889278000,15408683000,27249078000,3.62E+11,3.75E+11,4.23E+11,72130293000,3.51E+11,38149071000,2.27E+11,12625512000,73549830000,69992581000,26.76981984,0.17066036,1.050823229,0.089793537,0.058467827,0.070499255,0.074602296,0.042240707,3.044522438,0.010961854,0.963760662,0.965320923,0,0.093119261,0.00568944,0.154227164,0,0.136878083,0.002904689,0.075607804,0.06527794,-0.129673276,-0.17375523,-0.08684492,-0.206934674,-0.085627792,-0.186135782
현대퓨처넷,126560,2013,1,1992,12,61,1,0.1605,0.5198,19577203000,0,4.10E+11,41372898000,21234621000,133189000,889700000,4617125000,25144766000,31097331000,2949519000,15715705000,0,23849000,0.000600418,13757025000,12378868000,27174256000,4.39E+11,3.96E+11,3.92E+11,16889278000,3.75E+11,41574611000,3.62E+11,24711664000,21115558000,15408683000,26.69523692,0.043054346,1.370367474,-0.004851831,0.064099333,0.066983253,0.079273682,0.040001864,3.091042453,0.011770029,1.107744809,1.104129179,0,0.074684289,0.031204534,0.119683529,0.003655264,0.115754056,0.012001703,0.071621305,0.061524786,-0.148108247,-0.148240136,-0.121388555,-0.203279411,-0.106751818,-0.177038768
현대퓨처넷,126560,2014,1,1992,12,61,1,0.3521,0.5198,20884602000,0,4.16E+11,41820334000,21605313000,163606000,876885000,4280210000,13582079000,18927454000,1124532000,13922154000,0,281335000,0.002104486,10931595000,10166447000,15553716000,4.79E+11,4.05E+11,4.10E+11,13757025000,3.96E+11,41372898000,4.39E+11,25144766000,19577203000,12378868000,26.73931489,0.033557347,1.581501879,0.010814713,0.033130604,0.034280982,0.046169513,0.033273887,3.135494216,0.010440665,1.181639305,1.176864844,0,0.126763083,0.078917861,0.083914447,0.018429448,0.109650196,0.023373587,0.034785707,0.02585233,-0.096029453,-0.100526809,-0.157157636,-0.188505226,-0.112855678,-0.165666884
현대퓨처넷,126560,2015,1,1992,12,61,1,0.3308,0.5198,27737450000,0,4.19E+11,41995340000,23047221000,178825000,776404000,4922870000,10478833000,13827283000,3496102000,12024281000,0,5872000,0.00173278,8357304000,6507708000,11971964000,3.75E+11,4.11E+11,4.16E+11,10931595000,4.05E+11,41820334000,4.79E+11,13582079000,20884602000,10166447000,26.75366473,0.026285399,2.054267533,0.004184711,0.025196717,0.025876902,0.033248181,0.028898681,3.17805383,0.011837211,0.913684221,0.915404651,0,0.124718968,0.183520682,0.093641865,0.048573005,0.108846461,0.04559171,0.010933669,0.004714957,-0.098073568,0.004076012,-0.147430218,-0.158361669,-0.113659414,-0.143448761
현대퓨처넷,126560,2016,1,1992,12,61,1,0.1891,0.6621,3.19E+11,0,6.82E+11,94396710000,57584896000,497581000,1610530000,33501823000,9434794000,22497379000,59104266000,1.22E+11,9937672000,685010000,0.046030758,60482817000,48842863000,13827449000,4.46E+11,6.22E+11,4.19E+11,8357304000,4.11E+11,41995340000,3.75E+11,10478833000,27737450000,6507708000,26.76183981,0.026000464,4.262245632,1.247790112,0.022501583,0.022959201,0.053655293,0.26516153,3.218875825,0.079900424,0.717547206,0.742587734,0,0.317676456,0.217059488,0.12587402,0.124413602,0.129722132,0.077565404,0.031997037,0.01377458,0.074230839,0.031831264,-0.127549761,-0.075701348,-0.152305238,-0.165629621
현대퓨처넷,126560,2017,1,1992,12,61,1,0.1866,0.6621,3.51E+11,24114000,7.25E+11,2.72E+11,1.59E+11,1624120000,4264323000,27952118000,42370471000,78650443000,26537342000,1.22E+11,15504124000,3355013000,0.026582343,64061649000,52855633000,54835812000,4.46E+11,6.61E+11,6.82E+11,60482817000,6.22E+11,94396710000,4.46E+11,9434794000,3.19E+11,48842863000,27.24864095,0.088653851,6.53732919,1.879982035,0.062105332,0.068146809,0.115283398,0.151780788,3.258096538,0.0410067,0.674275114,0.703044174,0,0.227321171,0.158406189,0.228136431,0.201496135,0.181190619,0.129376025,0.08155424,0.045067642,-0.016124447,-0.026822034,-0.02528735,0.001381185,-0.100836752,-0.113819
현대퓨처넷,126560,2018,1,1992,12,61,1,0.198,0.6621,3.84E+11,432000,7.62E+11,2.71E+11,1.62E+11,1310328000,4543584000,26605952000,35286191000,54047093000,6082360000,1.10E+11,15946412000,3424485000,0.024548123,60254239000,41599690000,47945140000,4.58E+11,7.02E+11,7.25E+11,64061649000,6.61E+11,2.72E+11,4.46E+11,42370471000,3.51E+11,52855633000,27.30986436,0.088323185,6.641886911,-0.001953249,0.048649837,0.05336303,0.074515899,0.12448565,3.295836866,0.036682799,0.65311951,0.680551142,0,0.264029868,0.383419529,0.245516973,0.170217826,0.228826609,0.232390443,0.00217448,-0.020079918,0.020584251,0.198191306,-0.007906808,-0.029897124,-0.053200762,-0.010804581
현대퓨처넷,126560,2019,1,1992,12,61,1,0.1806,0.6621,4.03E+11,400000,7.97E+11,2.70E+11,1.66E+11,1323953000,4529827000,26280579000,37061880000,70174655000,10559791000,1.13E+11,16219098000,879181000,0.02611182,68775689000,60705810000,47710231000,3.85E+11,7.28E+11,7.62E+11,60254239000,7.02E+11,2.71E+11,4.58E+11,35286191000,3.84E+11,41599690000,27.35912227,0.079080931,9.230566694,-0.005808923,0.048642021,0.052818997,0.092101023,0.126072546,3.33220451,0.034492582,0.528399477,0.569084227,0,0.223187999,0.280244168,0.244445002,0.263370152,0.236305441,0.258881824,0.027786424,0.000556564,-0.020257618,0.095015945,-0.008978779,0.063255203,-0.04572193,0.015686799
현대퓨처넷,126560,2020,1,1992,12,61,1,0.1565,0.6621,2.96E+11,0,8.13E+11,2.27E+11,1.43E+11,1297873000,2226925000,2086355000,-23631754000,24335253000,16625376000,1876680000,903811000,0,0.000992196,1.16E+11,56717792000,40688130000,4.35E+11,6.97E+11,7.97E+11,68775689000,7.28E+11,2.70E+11,3.85E+11,37061880000,4.03E+11,60705810000,27.40439511,0.086269519,6.643839922,-0.158202674,-0.029642743,-0.032441451,0.030525184,0.001220329,3.36729583,0.002617042,0.624200323,0.677741582,0,1,0.231262336,0.243659083,0.331958537,0.509666993,0.257801057,0.042092337,0.014117087,0.756554382,0.046034113,-0.009764698,0.131843587,0.227639623,0.014606033
"BGF에코머티리얼즈",126600,2011,0,1997,12,20,1,0.001,0.5855,35017787000,13378263000,51213975000,84182929000,74490419000,155620000,11578000,19872239000,3913274000,-5249092000,656208000,15009793000,4287096000,40190000,0.005060709,17455565000,17276382000,4544347000,44718000000,33758410000,37949031000,7929895000,30019136000,68288165000,42398000000,4219982000,24774027000,7825702000,24.35950981,0.208961726,3.165725835,0.232760157,0.103119207,0.130359315,-0.138319527,0.281496173,2.708050201,0.776308118,1.324647695,1.213996082,0,0.138869897,0.146285264,0.147148465,0.045137453,0.164833155,0.057115872,-0.212433181,-0.146997479,0.080965385,0.111490125,0.101243923,0.011276126,0.107322944,0.007821039
"BGF에코머티리얼즈",126600,2012,0,1997,12,20,1,0.0023,0.5855,35693101000,14524006000,53792911000,88396764000,76024494000,182394000,22474000,20526164000,5986947000,5204612000,28207000,16694032000,4299075000,0,0.008973898,14679705000,14475839000,6980409000,52287000000,39113206000,51213975000,17455565000,33758410000,84182929000,44718000000,3913274000,35017787000,17276382000,24.65927828,0.340835973,2.026916689,0.050055695,0.116900651,0.17734683,0.10162484,0.242022944,2.772588722,0.68438683,1.33681192,1.244898329,0,0.14232146,0.120476035,0.148874038,0.109666439,0.152812996,0.081896611,0.014912434,-0.012405152,0.084416948,0.085680897,0.102969496,0.075805112,0.095302784,0.032601778
"BGF에코머티리얼즈",126600,2013,0,1997,12,20,1,0.0114,0.5614,46637527000,13467287000,65840892000,91297124000,75680019000,192314000,112437000,21447414000,7168532000,10855298000,6172243000,16925298000,4299075000,676886000,0.01282907,19518472000,9931848000,9207977000,63510000000,46322420000,53792911000,14679705000,39113206000,88396764000,52287000000,5986947000,35693101000,14475839000,24.70840753,0.272892928,2.465701712,0.032810703,0.133261649,0.183276513,0.201797928,0.222135906,2.833213344,0.649057661,1.371042359,1.261047192,0,0.221486761,0.195336066,0.140960468,0.130652918,0.168132253,0.126191551,0.070448458,0.021993747,0.04724637,0.031023777,-0.035130875,-0.039690611,-0.004142101,-0.07300378
"BGF에코머티리얼즈",126600,2014,0,1997,12,20,1,0.0152,0.5008,55303227000,14292753000,77307034000,1.06E+11,87234816000,188531000,51397000,23655403000,10315848000,10527618000,2249891000,16533592000,4299075000,65194000,0.009249799,20280661000,20065227000,12532334000,1.01E+11,57026373000,65840892000,19518472000,46322420000,91297124000,63510000000,7168532000,46637527000,9931848000,24.91050694,0.296449082,4.695755211,0.165523768,0.156678436,0.222696655,0.159894826,0.184829255,2.890371758,0.576361511,1.778089587,1.573966232,0,0.176861469,0.15254062,0.187350796,0.163056527,0.174310585,0.146284452,0.044790514,0.02592952,0.002621078,-0.011771669,0.011259452,-0.007287002,0.00203623,-0.05291088
"BGF에코머티리얼즈",126600,2015,0,1997,12,20,1,0.0161,0.3689,75515344000,10339963000,1.01E+11,1.11E+11,88195035000,239057000,57265000,29494935000,12065925000,11046795000,3254612000,16868113000,4801921000,506399000,0.00787473,21302625000,10882822000,14760587000,1.72E+11,79366080000,77307034000,20280661000,57026373000,1.06E+11,1.01E+11,10315848000,55303227000,20065227000,25.07105078,0.262339142,2.756172507,0.043452719,0.156077971,0.211584998,0.142895082,0.149530934,2.944438979,0.515281675,2.161767344,1.915924368,0,0.182557916,0.177012811,0.195762241,0.170666372,0.178553092,0.163014875,0.012550818,0.017207127,0.008317525,0.012700522,0.019670898,0.000322843,0.006278737,-0.036180456
"BGF에코머티리얼즈",126600,2016,0,1997,12,20,1,0.0137,0.3689,85296766000,13390137000,1.13E+11,1.19E+11,95349649000,203668000,67016000,39064532000,11306166000,3826177000,1670493000,17281739000,4875275000,49000000,0.00824427,24223413000,23663610000,13915215000,1.36E+11,89226939000,1.01E+11,21302625000,79366080000,1.11E+11,1.72E+11,12065925000,75515344000,10882822000,25.33510081,0.211611195,6.93894874,0.073086947,0.112310633,0.142455896,0.038007611,0.122753779,2.995732274,0.52106232,1.529549277,1.416482278,0,0.187496133,0.222978301,0.179942228,0.165775697,0.183863144,0.178876971,-0.087166801,-0.053857539,0.013255741,0.058666012,0.003850884,-0.004567832,0.01158879,-0.020318361
"BGF에코머티리얼즈",126600,2017,0,1997,12,20,0,0.0125,0.3407,97308414000,19395700000,1.28E+11,1.22E+11,1.04E+11,206224000,110177000,40707908000,4830794000,3725129000,9840158000,16756746000,4875275000,0,0.008903498,28534021000,27772106000,5613434000,99877000000,99283879000,1.13E+11,24223413000,89226939000,1.19E+11,1.36E+11,11306166000,85296766000,23663610000,25.45463115,0.213515538,3.60455425,0.021833275,0.042580688,0.054140533,0.032834883,0.104728375,3.044522438,0.529778947,1.005973991,1.004640359,0,0.1394225,0.519651963,0.184954234,0.199318017,0.184586215,0.220294053,-0.083966895,-0.092206629,-0.034817892,0.355339675,0.008862891,0.028974488,0.01231186,0.021098722
"BGF에코머티리얼즈",126600,2018,0,1997,12,20,0,0.0192,0.3431,99144514000,28565605000,1.33E+11,1.41E+11,1.26E+11,229195000,106767000,55135628000,4807470000,-16286445000,11191977000,15708570000,4875275000,0,0.004578991,30669350000,29745303000,5697442000,60496000000,1.03E+11,1.28E+11,28534021000,99283879000,1.22E+11,99877000000,4830794000,97308414000,27772106000,25.57387243,0.223239632,3.503818328,0.161765655,0.037611868,0.048421456,-0.127419125,0.084755695,3.091042453,0.654847506,0.589671453,0.684105747,0,0.156205539,0.048475614,0.173677554,0.308255988,0.175037737,0.206030399,-0.521211798,-0.450364812,-0.018034852,-0.115836675,-0.002413789,0.13791246,0.002763382,0.006835067
"BGF에코머티리얼즈",126600,2019,0,1997,12,20,0,0.0558,0.3479,94894659000,20191818000,1.28E+11,1.33E+11,1.17E+11,224458000,83521000,46600881000,5546171000,15949169000,18002202000,14795382000,4875275000,294000000,0.001493546,21368906000,19934061000,6770243000,78656000000,1.06E+11,1.33E+11,30669350000,1.03E+11,1.41E+11,60496000000,4807470000,99144514000,29745303000,25.6155835,0.230143126,3.333114946,-0.0626418,0.041618526,0.054060082,0.119682732,0.072234408,3.135494216,0.501213117,0.738998097,0.782637464,0,0.180801782,0.164048617,0.147876345,0.282314031,0.175383533,0.214288533,-0.246051618,-0.300425711,0.006561391,-0.000263672,-0.028214999,0.111970502,0.003109179,0.015093201
"BGF에코머티리얼즈",126600,2020,0,1997,12,20,0,0.0275,0.3479,96322448000,16013130000,1.29E+11,1.11E+11,93481972000,173423000,79082000,43709574000,9438604000,15483918000,14054060000,14763931000,4875275000,980000000,0.000825015,15566302000,14720946000,11930853000,87947000000,1.13E+11,1.28E+11,21368906000,1.06E+11,1.33E+11,78656000000,5546171000,94894659000,19934061000,25.57377075,0.167199421,4.760427843,-0.16298689,0.073851658,0.088678682,0.121152769,0.069705119,3.17805383,0.467295872,0.77851773,0.805340766,0,0.208891099,0.125354491,0.169561871,0.111234443,0.182073598,0.202659119,-0.255199921,-0.286982928,0.034650708,-0.038957798,-0.006529472,-0.059109086,0.009799244,0.003463787
"BGF에코머티리얼즈",126600,2022,0,1997,12,20,0,0.0108,0.5338,2.05E+11,29890785000,3.19E+11,1.80E+11,1.57E+11,302288000,432572000,56826317000,17265324000,-9233170000,95503256000,48493605000,35973967000,35600000,0.000964243,1.35E+11,97855422000,22261065000,1.42E+11,1.85E+11,2.85E+11,1.41E+11,1.45E+11,1.49E+11,2.28E+11,-2728503000,2.42E+11,1.40E+11,26.37726341,0.493706129,1.728750676,0.205121142,0.060488775,0.119473646,-0.032348257,0.043737619,3.258096538,0.30381192,0.767916837,0.865688887,1,0.224416038,0.327901428,0.311944636,0.397665918,0.228231102,0.28246691,-0.21789036,-0.190215305,0.030836197,0.124598479,0.123812797,0.204259889,0.021545607,0.053645454
"BGF에코머티리얼즈",126600,2024,0,1997,12,20,1,0.0058,0.7165,1.44E+11,27996297000,4.81E+11,1.81E+11,1.46E+11,1610813000,525364000,48988352000,12618511000,5572177000,10761576000,64045911000,40610183000,59500000,0.000684436,1.06E+11,74316518000,14617709000,1.78E+11,3.75E+11,3.83E+11,56274805000,3.26E+11,1.70E+11,2.42E+11,-15253922000,1.27E+11,31995162000,26.67014402,0.147101676,3.980395942,0.061380555,0.032984639,0.038673588,0.014565605,0.061105184,3.33220451,0.201236964,0.473626896,0.58934452,1,0.136765481,0.194069878,0.83853152,0.868608412,0.420532134,0.476151832,-0.117837102,-0.115481235,-0.099713495,-0.062672972,0.599363294,0.629527185,0.180457462,0.221225674
화신정공,126640,2014,0,2010,12,30,1,0.0017,0.5134,40006289000,3994080000,1.11E+11,2.49E+11,2.39E+11,123518000,163205000,35368327000,5011213000,4517933000,502112000,45159600000,7409073000,669118000,0.00189435,33933688000,31196526000,6326154000,48741000000,77333670000,1.20E+11,38890083000,80627437000,2.55E+11,56252000000,5378353000,35786454000,34195622000,25.50672881,0.325392319,1.046521511,-0.023066186,0.04192869,0.062152701,0.037801429,0.31025919,1.609437912,0.329344242,0.630268808,0.743027331,0,0.207857886,0.317987042,0.270920238,0.232790855,0.267893644,0.300099193,-0.036985287,-0.057328405,0.022284738,0.12744652,0.096838553,0.041910049,0.089543576,0.077100048
화신정공,126640,2015,0,2010,12,30,1,0.0019,0.5024,42394391000,4091045000,1.05E+11,2.32E+11,2.23E+11,129199000,104941000,30418444000,4345006000,5858445000,7523309000,43627510000,7409073000,1548194000,0.002031584,25706203000,23627703000,5603085000,55652000000,79023272000,1.11E+11,33933688000,77333670000,2.49E+11,48741000000,5011213000,40006289000,31196526000,25.43520177,0.30497433,1.282395642,-0.066695419,0.039050141,0.056185178,0.052651965,0.311594017,1.791759469,0.310149262,0.704248237,0.776841505,0,0.224533271,0.191573035,0.269490531,0.332783917,0.259931197,0.280170079,0.007809523,-0.046953742,0.038960122,0.001032513,0.095408846,0.14190311,0.081581129,0.057170935
화신정공,126640,2016,0,2010,12,30,1,0.0312,0.4442,52050085000,6442331000,1.17E+11,2.05E+11,1.97E+11,134554000,120041000,36915818000,3807301000,7880280000,8385480000,42764951000,7409073000,1882840000,0.002154981,35244946000,33284343000,5041975000,61290000000,82251896000,1.05E+11,25706203000,79023272000,2.32E+11,55652000000,4345006000,42394391000,23627703000,25.37464643,0.245453374,1.79426629,-0.117551282,0.036353672,0.048179491,0.075244147,0.319614302,1.945910149,0.414001397,0.745149996,0.82159609,0,0.24487904,0.286252114,0.215690205,0.258611216,0.246938698,0.250320358,0.01435214,-0.015767276,0.059305892,0.095711591,0.04160852,0.067730409,0.06858863,0.027321214
화신정공,126640,2017,0,2010,12,30,0,0.0139,0.4428,46747513000,6259499000,1.08E+11,2.00E+11,1.93E+11,108254000,131414000,28895837000,3096810000,8647578000,10276993000,44248588000,7409073000,4159390000,0.001927456,27681821000,26485529000,3848134000,45831000000,80322850000,1.17E+11,35244946000,82251896000,2.05E+11,61290000000,3807301000,52050085000,33284343000,25.48967729,0.299965049,1.563800884,-0.022647341,0.026356538,0.037650318,0.073598387,0.278136199,2.079441542,0.29920239,0.570584834,0.680644831,0,0.195243721,0.234582787,0.234169934,0.236417268,0.246447212,0.283900301,0.035027014,-0.033873634,0.009670572,0.044042265,0.06008825,0.045536461,0.068097144,0.060901157
화신정공,126640,2018,0,2010,12,30,0,0.015,0.4397,46471908000,7894439000,1.04E+11,2.12E+11,2.05E+11,93233000,145324000,24406671000,1062236000,8774802000,12020222000,43856731000,7442073000,933790000,0.002102104,27360243000,25904628000,1309781000,42376000000,76714396000,1.08E+11,27681821000,80322850000,2.00E+11,45831000000,3096810000,46747513000,26485529000,25.40544031,0.256302072,1.765020929,0.057405371,0.009835093,0.013224581,0.081244653,0.328512347,2.197224577,0.299071417,0.552386543,0.670059908,0,0.188998008,0.453691113,0.223394111,0.263886753,0.217205295,0.272277006,-0.376310576,-0.450598445,0.00342486,0.263150591,0.049312427,0.073005947,0.038855227,0.049277862
화신정공,126640,2019,0,2010,12,30,0,0.0211,0.4333,72240225000,12127934000,1.34E+11,2.31E+11,2.22E+11,77370000,140010000,24762160000,3454277000,10941500000,33372480000,45862799000,7442073000,4661248000,0.00218963,53561866000,36581665000,4460890000,46559000000,80624001000,1.04E+11,27360243000,76714396000,2.12E+11,42376000000,1062236000,46471908000,25904628000,25.36837416,0.262890588,1.793961604,0.090467228,0.033190382,0.045027755,0.10513128,0.324377565,2.302585093,0.354458054,0.577483124,0.746135701,0,0.225653177,0,0.193657709,0.290222309,0.221983171,0.198067743,-0.3573567,-0.417994199,0.040080028,-0.190540523,0.019576024,0.099341502,0.043633102,-0.024931402
화신정공,126640,2020,0,2010,12,30,0,0.0043,0.3506,63653226000,12751414000,1.47E+11,2.47E+11,2.35E+11,77807000,146129000,27190583000,4820538000,15866745000,22993660000,50119583000,7442073000,2355073000,0.001070575,60934130000,47693019000,5919069000,63654000000,85734414000,1.34E+11,53561866000,80624001000,2.31E+11,46559000000,3454277000,72240225000,36581665000,25.62249174,0.399161754,1.974765911,0.069451183,0.035924335,0.059790359,0.118244532,0.3004969,2.397895273,0.297661728,0.742455649,0.84945365,0,0.185591856,0.179528571,0.217333478,0.1029752,0.210822198,0.194503857,-0.2452749,-0.30059897,1.87E-05,-0.011011951,0.043251794,-0.087905606,0.03247213,-0.028495288
화신정공,126640,2021,0,2010,12,30,0,0.038,0.3457,73809234000,13314121000,1.54E+11,2.55E+11,2.43E+11,67194000,166245000,28931402000,4545920000,3404674000,11669587000,50403103000,7442073000,1974854000,0.000410517,56073633000,52574167000,5994082000,74385000000,97780498000,1.47E+11,60934130000,85734414000,2.47E+11,63654000000,4820538000,63653226000,47693019000,25.71144108,0.415454659,1.334644511,0.030881901,0.030994512,0.053023282,0.023213389,0.279447623,2.48490665,0.28803397,0.760734518,0.847937148,0,0.241598463,0.260008789,0.202808605,0.102374393,0.211414885,0.191255174,-0.315385808,-0.342705321,0.056025315,0.069468266,0.02872692,-0.088506414,0.033064817,-0.03174397
화신정공,126640,2022,0,2010,12,30,0,0.0143,0.3457,75683095000,13387659000,1.61E+11,3.18E+11,3.01E+11,76847000,196929000,30371613000,7077084000,16928561000,28122796000,54493458000,7442073000,2341063000,0.000394231,59731906000,56698040000,8840241000,53288000000,1.02E+11,1.54E+11,56073633000,97780498000,2.55E+11,74385000000,4545920000,73809234000,52574167000,25.75927079,0.364459717,1.403906866,0.248094342,0.045998661,0.072377255,0.110029941,0.290602025,2.564949357,0.28442052,0.524244369,0.700337681,0,0.199446712,0.110590424,0.213771487,0.220022058,0.209772123,0.158084303,-0.202694109,-0.254967185,0.013873563,-0.079950099,0.039689802,0.029141252,0.031422055,-0.064914842
화신정공,126640,2023,0,2010,12,30,0,0.0137,0.3457,1.00E+11,10669489000,1.97E+11,3.60E+11,3.42E+11,79174000,219534000,44526081000,9032825000,18670487000,36048887000,55436543000,7442073000,3759739000,0.000369521,79099695000,73953925000,10521049000,62272000000,1.18E+11,1.61E+11,59731906000,1.02E+11,3.18E+11,53288000000,7077084000,75683095000,56698040000,25.80702246,0.370133953,1.334844996,0.131899132,0.055972686,0.088864428,0.115693297,0.274104359,2.63905733,0.342024152,0.527121525,0.71676546,0,0.141452055,0.176715744,0.216478905,0.170965672,0.190419028,0.152735034,-0.189203418,-0.213427045,-0.058130793,-0.052800805,0.01794691,-0.04325523,-0.020421349,-0.103375276
